_unit_id,headline,articleid,date,text
842614954,"heard-on-the-street:-with-corporate-debt-hangover-easing,-leveraged-firms'-shares-are-taking-off",wsj_398251754,1992-04-28,"Corporate America is starting to recover from the debt binge of the 1980s. And the stock market is starting to take notice.
In the past six months, junk-bond defaults have fallen 65% from the same six-month period a year earlier, according to the Bond Investors Association in Miami Lakes, Fla., which publishes Defaulted Bonds Newsletter. The total amount of bonds in default also has begun to decline, after a huge run-up from 1988 through much of 1991.
With the economy on the mend and junk-bond prices rallying, stocks of heavily indebted companies are outperforming the market as a whole. Last year, an index of 200 leveraged stocks compiled by Shearson Lehman Brothers rose 39.2% in price, compared with 26.3% for the Standard & Poor's 500-stock index.
This year, a 2.8% gain in the same leveraged index has beaten the market by more than four percentage points. Among the biggest movers in that index have been cyclical companies such as Chrysler, up 65%, Black & Decker, up 37%, and Union Carbide, up 33%. Earnings of all three companies should rebound strongly in a recovery.
To be sure, some leveraged giants such as R.H. Macy and Olympia & York Developments are still teetering. Sectors including real estate, retailing and oil services remain under pressure. And longer-term debt woes will continue to plague insurance companies and, to a lesser degree, banks."
842614394,nasdaq's-system-outage-this-week-highlights-limitations-of-technology-amid-heavy-volume,wsj_398881389,1999-11-18,"NEW YORK -- The Nasdaq Stock Market, by some measures, is having a great year. Day after day, trading volume and indexes tracking the market's technology stocks have hit records.
But for Nasdaq itself, which likes to bill itself as the tech market for tech companies, all that volume and the technology needed to keep up with it have been double-edged swords.
The 17-minute outage of key Nasdaq trade-reporting and order-routing systems Tuesday not only crippled the market in the half-hour leading up to the 4 p.m. EST close -- it also resulted in incorrect day-end values for the Nasdaq Composite Index and for certain individual stocks, including six of the vigorously traded Nasdaq 100-index tech stocks.
The Nasdaq Composite's actual finish Tuesday was 3295.52, not 3293.05 as reported in many news outlets, including The Wall Street Journal. The index ended yesterday at 3269.39, down 26.13, on record volume of 1.65 billion shares. There were delays in morning trading, but they were less severe than Tuesday's problems.
While Wall Street traders said Tuesday's shutdown was the worst of the recent problems, they also said it wasn't the first problem they'd experienced with Nasdaq's technology and in particular with SelectNet, the heavily trafficked e-mail system used to send orders and report trades. SelectNet problems, they say, have gone on for months and are particularly pronounced on days like Tuesday when volumes surge."
842614707,inventories-decline-as-companies-keep-an-eye-on-recovery,wsj_398804435,2002-04-16,"WASHINGTON (AP) -- U.S. companies, keeping a close eye on the economic recovery, whittled excess stocks of unsold goods in February for the 13th consecutive month.
Stockpiles of unsold goods on shelves and back lots dipped by a seasonally adjusted 0.1% in February, the Commerce Department reported yesterday. That pushed the value of inventories down to $1.13 trillion, the lowest level since November 1999.
The drop in inventories came even as businesses' sales slid by 0.9%, the biggest decline in three months.
With inventories getting lean, prospects are raised that factories, which are already slowly boosting production after a sharp cutback, will need to crank it up more in the coming months, economists said. That's something that would help the country as it recovers from a recession.
As the economy stages a comeback, companies are working hard to gauge consumers' and businesses' appetite for their products, something that can be especially tricky when the economy is in transition, economists said."
842613650,bond-investors-world-wide-have-had-little-to-cheer-about-so-far-this-year,wsj_398060246,1988-10-04,"NEW YORK -- Investors in the world's major bond markets are having their worst year since the early 1980s, and the final quarter probably won't bring much improvement, money managers and analysts say.
A combination of robust world economic growth, higher short-term interest rates and a strengthening dollar against major currencies has turned global fixed-income investing into a minefield. ""This has been one ugly year so far and it doesn't look like it's getting any better,"" says Kenneth Windheim, who manages a $3.5 billion bond portfolio for Prudential Capital Management International.
With the exception of Australian, Canadian and high-yield, high-risk U.S. junk bonds, government bond markets proved dismal investments in the nine months ended Sept. 30. A basket of U.S. bonds, for instance, returned only 6%, while West German, Dutch, Japanese, British and French government securities provided negative total returns of 13.22%, 12.19%, 6.79%, 5.18% and 4.56% respectively during the period, according to Salomon Brothers Inc.
""You'd have to go back to before 1984 to find a year with such poor across-the-board performance,"" says John Lipsky, a director of international bond market research at Salomon. The returns are measured in U.S. dollars and include price, income and currency changes for bonds with remaining maturities of at least one year.
Even some of the savviest money managers in the global bond market took their lumps in the first nine months. ""This isn't a market you should be messing around in if you don't know what's going on,"" says Denis Karnosky, a managing director and head of asset allocation at First Chicago Investment Advisors."
842616332,trade-deficit-set-high-in-1983-of-$69.39-billion-----baldrige-sees-wider-1984-gap-despite-the-improvement-posted-for-last-month,wsj_397862493,1984-01-30,"WASHINGTON -- The deteriorating U.S. trade balance, which showed a record deficit of $69.39 billion in 1983, represents a problem for every industry that exports its products or faces heavy competition from imports.
December's merchandise trade deficit, the Commerce Department said, narrowed to $6.3 billion from November's $7.4 billion, largely because of a decline in oil imports. But Commerce Secretary Malcolm Baldrige said he expected the 1984 deficit to widen further, with imports exceeding exports by perhaps $100 billion.
The effect of these trade woes has been widespread, even extending to industries where the U.S. traditionally has had an edge over foreign competitors -- such as telecommunications and machinery. David Ernst, vice president of Evans Economics here, says the deficit cost the U.S. 1.5 million jobs in 1983.
The main reason the deficit is so large, most economists agree, is the high value of the dollar, which has risen some 30% against other major currencies since 1980. That makes U.S. exports more expensive overseas and foreign goods cheaper in the U.S. As a result, ""American firms have a 30% cost disadvantage in world markets,"" complains Jack Albertine, who heads a trade association of medium-size, fast-growth companies called the American Business Conference.
The dollar's high value results primarily from high inflation-adjusted interest rates, which attract foreign savings to this country, according to the conventional analysis. High interest rates, in turn, are caused partly by the government's mammoth budget deficits."
842613553,"bigger-bills:-with-costs-rising,-companies-move-to-increase-prices;-mix-of-inflation,-slowdown-poses-challenge-for-fed;-energy-takes-broad-toll;-dow-surges-on-gdp-figures",wsj_398985731,2006-07-29,"After years of caution, companies are raising prices on a range of consumer products, from cereal and beer to washing machines and toilet paper.
This past week, cereal-maker Kellogg Co. and brewer Anheuser-Busch Cos. both said prices on their products are heading up. Airlines, after a period of cutting back, are flying with full planes -- and charging more for seats. Cigarettes and tissues are getting more expensive, and soon cruises may too.
Broadly, consumer prices are rising more quickly than at any time in the recent past, after years in which many consumer-good companies complained they had no ability to raise prices to cover costs or increase profit margins. On Friday, the government reported that its index of core personal consumption prices -- the gauge the Federal Reserve watches most closely -- rose at an annualized rate of 2.9% in the second quarter. That was the highest since 1994. Much of that rise has been driven by a surge in rents, but goods prices also now appear to be turning up.
Meanwhile, real growth in gross domestic product -- a broad measure of economic activity, adjusted for inflation -- slowed sharply to a 2.5% seasonally adjusted annual rate. In the first quarter, it was a strong 5.6%.
Stocks rallied Friday in part on the hope that the GDP slowdown might persuade the Federal Reserve to pause at its Aug. 8 meeting in its campaign to raise short-term interest rates, which have gone to 5.25% from 1% in June 2004. The Dow Jones industrials surged 119.27 points, or 1.1%, while the Nasdaq was up 1.9%."
830985086,"greenspan-unafraid-of-energy-price-caps;-calif.-problems-ease,-fed-chief-says",wapo_409108136,2001-06-29,"In a broad analysis of the state of U.S. energy markets, Federal Reserve Chairman Alan Greenspan last night disagreed sharply with the Bush administration's argument that capping spot prices for electricity in California would discourage construction of new power plants.
""Analogies to the economics of office buildings are evident,"" Greenspan said. ""Few office buildings would be constructed in the absence of the ability to reach long-term leases. Short-term rental agreements are no more conducive to new office construction than spot prices for electric power are to the building of new power plants."" A copy of the text was released in Washington.
California's energy problems appear to be easing, but they still represent a ""worrisome situation for Californians, certainly,"" Greenspan said. ""And because the state comprises one-eighth of our national [economy], it should be a concern for the U.S. economic outlook as well. Fortunately, the overall effects on the California economy, and on those of its neighboring states, seems to have been modest, at least to date.""
Greenspan noted that large increases in the cost of gasoline and other petroleum products, natural gas, and electricity have hurt the U.S. economy in several ways. The most significant is the reduced profitability of non-energy firms, which has forced many companies to reduce spending for new plants and equipment.
""As best we can infer, a substantial part of the rise in the total costs of corporations between the second quarter of last year and the first quarter of this year reflected higher energy costs, only a small part of which companies apparently were able to pass through into higher prices"" of the things they sell, he said."
842613946,toll-brothers-swings-to-profit-on-improved-sales,wsj_1015266922,2012-05-23,"Builder Toll Brothers Inc. swung to a bigger-than-expected profit in the fiscal second quarter, boosted by increased sales and fewer cancellations.
The results continue a strong selling season that is leading many industry watchers to declare that the hard-hit market has finally struck bottom. Builders nationwide are reporting increased sales and orders from a year ago, and existing-home sales are also up.
Sales of new homes climbed 3.3% in April from March to a seasonally adjusted annual rate of 343,000, the Commerce Department reported Wednesday. Sales were up 9.9% from a year ago. Tuesday, the National Association of Realtors reported that existing-home sales climbed 3.4% from March, and prices increased about 10% from the prior year to $177,400, the strongest year-over-year gain since January of 2006.
Toll, which caters largely to affluent move-up buyers in the Northeast and mid-Atlantic, is seeing improvement along Florida's east coast and around Phoenix, markets that were hit hard by the housing-market crash.
""The housing market has moved into a new and stronger phase of recovery as we have experienced broad-based improvement across most of our regions over the past six months,"" said Chief Executive Douglas C. Yearley Jr. in the premarket statement. ""The spring selling season has been the most robust and sustained since the downturn began."""
842613487,small-scale-deficit-deal-increases-risk-of-u.s.-downgrade,wsj_878701005,2011-07-23,"WASHINGTON--The breakdown in deficit-reduction talks between the White House and Speaker of the House John Boehner (R., Ohio) could immediately increase the risk that Standard & Poor's takes the unprecedented step of lowering its top-notch rating of U.S. government debt.
The credit-rating firm has warned repeatedly that it could move to downgrade U.S. debt if it believes any deficit-reduction deal isn't robust enough to change the country's trajectory of future debt growth. A downgrade could come even if officials agree to raise the federal debt ceiling by Aug. 2. Treasury Department officials have set that as the deadline because after that date, without more borrowing authority, the government could run out of cash to pay all its bills.
Messrs. Obama and Boehner had been trying to package a deal that would reduce future federal deficits by $4 trillion over 10 years, a level S&P officials had suggested would be sufficient to avoid a downgrade. A lower credit rating would raise borrowing costs not just for the government, but also for consumers and businesses, which could slow U.S. economic growth. It also could lower the value of Treasury securities held as assets by banks, pension funds, mutual funds, hedge funds, and other investors around the world, potentially shaking financial markets.
Now that the large-scale talks have broken down, policy makers will likely pursue a smaller-scale deal that falls short of S&P's targets. Mr. Obama alluded to this possibility Friday evening.
""If we can't come up with a serious plan for actual deficit and debt reduction, and all we're doing is extending the debt ceiling for another six, seven, eight months, then the probabilities of downgrading U.S. credit are increased, and that will be an additional cloud over the economy and make it more difficult for us and more difficult for businesses to create jobs that the American people so desperately need,"" Mr. Obama said Friday evening."
830984369,dow-up-22-on-fed-rate-decision,wapo_1033973987,1996-08-21,"NEW YORK, Aug. 20â€”Heavy industrial shares rose today as the Federal Reserve confirmed expectations it wouldn't try to slow the economy with higher interest rates.
But the widely anticipated decisionâ€”already employed as a catalyst for several recent ralliesâ€”left the rest of the stock market mixed and little changed in another sluggish summer session.
The Dow Jones industrial average rose 21.82 points to close at 5721.26. It was the third straight gain for the blue-chip measure, which has crept back within striking distance of its all-time high of 5778.00, reached May 22.
The Dow was led upward by such companies as chemical maker DuPont and aluminum producer Alcoa, which suffer tire most when borrowing becomes more expensive, slowing spending on bigger purchases such as cars and houses.
But stable-demand consumer stocks such as Procter & Gamble and Merck, which had benefited most from the economic uncertainties confronting investors, were the Dowâ€™s weakest issues. And the Standard & Poorâ€™s 500-stock index of large companies, which usually moves in sync with the Dow, slipped 0.89 to 665.69, pressured by its heavier weighting with consumer-related businesses."
842616681,"the-economy:-consumers-are-spending-big-time;-tax-cuts-provide-impetus,-but-some-economists-warn-jump-may-not-continue",wsj_399006926,2003-09-30,"Americans appear to be plowing a large chunk of their tax cuts back into the economy.
The Commerce Department reported that consumer spending rose by a robust 0.8% in August from July, following a 0.9% increase the month before. The latest figures pointed to a remarkably strong 7.4% annualized gain in inflation-adjusted consumer spending through the first two months of the third quarter, according to Bear Stearns estimates. If that spending pace was sustained through September -- final data won't be available until next month -- it would be the largest quarterly spending increase since 1985.
""Massive tax relief has boosted disposable income and real consumer spending,"" Steven Wood, an economist with Insight Economics, said in a note to clients. ""This fiscal stimulus will provide a strong boost to third-quarter"" growth.
It is still too early to say whether the latest spurt of spending will be sustainable. Consumer-confidence surveys remain soft, in part because companies haven't started hiring en masse, and that is restraining wages and salaries. Some economists warn that the recent jump in spending will wane as the initial impetus of tax cuts wears off. However the latest reports suggest the tax cuts at least helped set the tone for a summer of sizzling consumer spending.
""People are slowly starting to get more and more confident,"" says Myron Markewycz, general manager of One Sixtyblue, a fine-dining restaurant in Chicago that has seen sales of $32 Delmonico steaks and $100 bottles of wine pick up sharply in the past two months."
842615572,a-special-background-report-on-trends-in-industry-and-finance,wsj_398144177,1989-10-12,"PUBLIC WORKS NEEDS, favorable rates spur a muni boom.
Water pipes explode with alarming regularity in New York City, highways and reservoirs are stressed in the West, and housing is a general problem. Falling interest rates prompt cities and states to issue more municipal bonds. ""We feel interest rates are pretty favorable now for long-term debt,"" says Philip Shapiro, chief financial officer of the Massachusetts Water Resources Authority. New muni issues through September totaled $109.2 billion.
More issues are planned by year end and the 1990 calendar looks plump, too. New York City and state agencies plan to sell $3.05 billion of debt in the fourth quarter, up from $2.5 billion a year ago. The single biggest issuer: the medical facilities finance agency with nine issues totaling $848 million. Western officials say a fairly strong economy and compliant voters increase offerings. ""We're catching up and taking care of a lot of things,"" says David Brodsly, a Los Angeles finance specialist.
The $7 billion cleanup of Boston Harbor gets under way with plans to issue $600-$750 million in debt in early 1990.
KICKING TIRES: 1990 car models draw oohs for style, gasps at the prices."
842613875,"fed-chief-signals-rates-still-to-rise;-greenspan-says-economy-has-left-soft-spot-behind,-but-notes-housing-risk",wsj_398922435,2005-06-10,"Federal Reserve Chairman Alan Greenspan said the economy has left its soft spot behind and that companies' pricing power is more evident, suggesting more interest-rate increases are to come.
Mr. Greenspan also focused on new risks to the economic outlook, specifically high housing prices. In a report released yesterday, the Fed said the value of all U.S. housing climbed 15% in the first quarter from a year earlier, and mortgage debt rose 13%, both easily outstripping the 6% gain in after-tax income over the same period.
""The soft readings on the economy observed in the early spring"" did not presage ""a more-serious slowdown,"" Mr. Greenspan told Congress's Joint Economic Committee. Though there have been periods of weakness during the expansion, they are ""backing and filling. . . . Instead of the economy going very smoothly forward it goes in little cycles. And hence, it's often misread as though we're about to tilt into a recession.""
He said inflation was ""contained,"" but cited risks: slowing productivity growth, which makes it more costly for firms to boost sales, and ""evidence of increased pricing power.""
The Fed has raised its target for the federal-funds rate, charged on overnight loans between banks, to 3% in eight quarter-point steps from 1% last June. Mr. Greenspan didn't address future rate moves, but quoted from the Fed's May 3 statement that interest rates would likely continue to rise at a ""measured"" pace. That has come to mean a quarter point per meeting. His commentary suggested that the Fed, contrary to recent speculation, probably will raise rates at least a few more times."
830983240,president-told-of-gain-made-in-i-nflation-fight,wapo_143635255,1969-08-30,"LAGUNA BEACH, Calif., Aug. 28â€”President Nixon received a mildly encouraging report from his economic advisers today on the administrationâ€™s campaign to check inflation.
While consumer prices have not yet been affected, his advisers told him, there are some signs that wholesale prices have stopped rising so rapidly and that some durable goods orders are stabilizing, White House Press Secretary Ronald L. Ziegler reported.
â€œIt takes a while for anti-inflationary action to take hold,â€ù Ziegler said. But he added that â€œsome indicators, we think, are beginning to look encouraging.â€ù
The President met at the Western White House with the Quadriad, made up of Secretary of the Treasury David M. Kennedy, Federal Reserve Chairman William McChesney Martin, Acting Budget Director Phillip S. Hughes and Paul W. McCracken, chairman of the Council of Economic Advisers. Arthur F. Burns, counsellor to the President, also attended the meeting.
In Los Angeles Wednesday, McCracken said that prices might continue to rise â€œby momentumâ€ù for a period of time. He would not predict when prices would be stabilized, but he said that â€œgiven the kind of time period we have faced, It would have been unrealistic that we would have contained the inflationary pressure before the year was over."" ant Secretary of Commerce for Economic Affairs, said Americans can expect continued price Increases at an annual rate of about 5 per cent for the remainder of the year. He also expressed pessimism about improving the situation early next year."
842613559,"cisco-and-charles-river-soar;-hospira,-toll-brothers-stumble;-other-housing-firms-drop-as-do-federated,-disney-amid-broad-economic-fears",wsj_399011767,2006-08-10,"Continued concerns about the strength of the U.S. economy got the better of stocks yesterday, as sharp increases in Cisco Systems and Charles River Laboratories International were more than offset by Hospira's plunge and home builder Toll Brothers delivering an affirmation that conditions are cooling.
The Dow Jones Industrial Average lost 97.41, or 0.87%, to 11076.18. The Nasdaq Composite Index eased 0.57, or 0.03%, to 2060.28, with its loss mitigated by Cisco's influence on the tech group. The Standard & Poor's 500 Index shed 5.53, or 0.43%, to 1265.95. This was the fourth loss in a row for the three averages.
""We started off in pretty good shape but couldn't hang on as concerns about the economy hobbled us,"" said Alan Skrainka, chief market strategist with Edward Jones. ""It's clear that 17 rate hikes are taking a bite out of industry sectors.""
Still, Cisco Systems (Nasdaq) jumped $2.49, or 14%, to $19.78, boosting its market value by more than $15 billion in its biggest percentage advance in more than four years. The maker of routers, switches and other apparatus that connect computers to the Internet late Tuesday reported strong fourth-quarter results, buoyed by solid orders. It projected revenue would increase 15% to 20% for fiscal 2007.
The robust report lifted Cisco's rivals, as well. Juniper Networks (Nasdaq) rose 49 cents, or 3.8%, to 13.41, Alcatel's American depositary receipts gained 22 cents, or 2%, to 11.12, and Lucent Technologies, set to merge with Alcatel, advanced six cents, or 2.9%, to 2.11."
842613475,"tech-sector-in-hiring-drive;-google,-intel-add-workers-as-profits-snap-back;-start-ups-also-fight-for-talent",wsj_237984569,2010-04-14,"The technology industry, an engine of innovation and U.S. prosperity for more than half a century, is accelerating its recovery from the recession with surging earnings that have spurred companies to sharply ramp up their hiring.
The latest evidence for the rebound came Thursday, when Internet giant Google Inc. posted a 37% profit jump for the first quarter and chip maker Advanced Micro Devices Inc. reported a 34% revenue increase to record levels. The results follow the strong showing of bellwether Intel Corp., which Tuesday announced quarterly profit that nearly quadrupled on a 44% jump in sales.
The trio of results kicks off what is likely to be a strong earnings streak as tech spending by companies and consumers picks up. Next week, Apple Inc., Amazon.com Inc. and Microsoft Corp., among others, are slated to report quarterly results. Tech-research firm ISI Group projects that overall revenues from such companies will rise more than 10% for the first quarter, compared with a 16% decline a year earlier. Meanwhile, Standard & Poor's forecasts a 79% increase in tech earnings for the quarter from year-ago levels.
The growth has reached a level where tech companies are pushing to hire again, in some cases engaging in heated competition for talent. That's a turnabout for the industry, which had a series of layoffs last year, when some tech giants, notably Microsoft Corp., had mass layoffs for the first time.
The hiring ramp-up began late last year, with demand for tech goods and services stabilizing after months of declines. At the time, Google Chief Executive Eric Schmidt said the Mountain View, Calif., company was ready to spend again, including on new recruits. On Thursday, Google said it hired 786 new employees in the first quarter and was just getting started."
842614795,"blue-chips-rise-despite-ibm-probe,-while-nasdaq-hits-high-for-past-year",wsj_398853338,2003-06-04,"INTERNATIONAL BUSINESS MACHINES announced an accounting investigation by the Securities and Exchange Commission and, to the surprise of many stock traders, the market shrugged off the news.
The Dow Jones Industrial Average, which includes IBM, still rose 25.14 points, or 0.28%, to 8922.95 -- a gain that would have impressed no one on an ordinary day. But yesterday, it was taken as a sign of the market's resilience, reflecting how much market psychology has changed in the past year.
Last summer, that kind of news would have tanked the market, traders said. ""IBM obviously was negative news and the market fought it off,"" said Todd Leone, head of listed trading at New York brokerage firm SG Cowen. ""We have had a lot of other accounting scandals crush the market, but this time people said it was isolated at IBM.""
Investors were buoyed by another cautiously optimistic comment on the economy from Federal Reserve Chairman Alan Greenspan, which fueled hopes that the Fed will hold interest rates down to push the economy ahead. Some analysts think the Fed will cut its target short-term interest rates at its policy meeting later this month and could buy back bonds in the open market to prevent bond yields from rising. The benchmark 10-year Treasury note jumped in price and its yield, which falls when the price rises, hit 3.333%, virtually back to the 45-year low of 3.326% set last month.
The Nasdaq Composite Index, which doesn't include IBM but includes most other tech stocks, pushed through the 1600 mark to its highest close in more than a year, rising 0.81%, or 12.81 points, to 1603.56. It is up 20% this year and up 26% since the market began its most recent run on March 11."
830982972,u.s.-output-up-slightly-in-august,wapo_142485213,2065-09-18,"The Nationâ€™s industrial production increased slightly in I August, the Federal Reserve I Board reported yesterday.
Record output of commercial and industrial machinery was balanced by declines in iron and steel. There was little change in the rate of production for automobile and other consumer goods.
Industrial production was measured at 144.4 on the Federal Reserveâ€™s scale compared to 144.2 in July. This meant that production of the Nationâ€™s factories and mines was 44.4 per cent higher than the 1957-59 level.
The gain was the smallest since April but it marked the 10th straight month that the index has moved upward. The last decline was caused by work stoppages in the automobile industry last October.
The Federal Reserve said construction activity remained at a high level while retail sales showed a slight decline."
842616279,hopes-for-a-summer-rally-fuel-big-gains-for-stocks,wsj_398692612,1999-06-30,"Hoping to see a summer rally after the Federal Reserve does its interest-rate deed today, investors bid stocks up again.
The Dow Jones Industrial Average rose 160.20 points, or 1.5%, to 10815.35, its third consecutive gain. The Nasdaq Composite Index, full of rebounding technology stocks, surged 39.67 points, or 1.5%, to 2642.11. It stands 9.94 points, or 0.4%, short of its April 26 record close of 2652.05.
Bonds rose again, and the dollar was mixed.
""The market's strength really caught most of us by surprise"" given that the Fed is widely expected to raise its guideline interest rates this afternoon, said Andy Brooks, head of stock trading at Baltimore mutual-fund group T. Rowe Price. ""I guess the market is saying, `We are already comfortable with the Federal Reserve raising interest rates by a quarter [percentage] point Wednesday,'"" he said. ""But if it is more than that, I think it would be kind of a shock. It is another sign of the market being very comfortable with how [Fed Chairman Alan] Greenspan orchestrates this whole process. He telegraphs well.""
The Fed's policy-making committee has been meeting yesterday and today, and any interest-rate announcement is expected at about 2:15 p.m. EDT."
830982355,dow-is-ahead-4.16:-stock-market-posts-gain-after-a-late-turnaround,wapo_146820648,1978-08-09,"NEW YORK (AP) â€” The stock market turned around abruptly yesterday and headed upward in a late-aftemoon rally.
The Dow Jones index of 30 industrials, down by more than 5 points in the morning and ahead by only 1.56 a half-hour before the 4 p.m. close, finished the day up 4.16 at 889.21. Gainers outnumbered losers by about 3 to 2 among New York Stock Exchange-listed issues. Volume on the NYSE totaled 34.29 million shares, up from Mondayâ€™s 33.35 million.
In the last hour of trading, volume on the Big Board came to 6.51 million, well ahead of 5.38 million in the final hour Monday.
Nationwide turnover in NYSE-listed issues, including trades in those stocks on regional exchanges and in the over-the-counter market, amounted to 38.87 million shares.
Profit taking Monday eroded some of last weekâ€™s sharp gains, but William Lefevre at Granger & Co. was looking yesterday for steady price increases through the rest of 1978 as institutional buying picks up."
842615249,home-prices-are-still-too-high;-they-would-have-to-decline-another-20%-just-to-get-back-to-the-historical-trend-line.,wsj_821971233,2010-12-30,"Author: Peter D. Schiff
Most economists concede that a lasting general recovery is unlikely without a recovery in the housing market. A marked increase in defaults and foreclosures from today's already elevated levels could produce losses that overwhelm banks and trigger another, deeper financial crisis. Study after study has shown that defaults go up when falling prices put mortgage holders ""underwater."" As a result, the trajectory of home prices has tremendous economic significance.
Earlier this year market observers breathed easier when national prices stabilized. But the ""robo-signing""-induced slowdown in the foreclosure market, the recent upward spike in home mortgage rates, and third quarter 2010 declines in the Standard & Poor's Case-Shiller home-price index--including very bad October numbers reported this week--have sparked concerns that a ""double dip"" in home prices is probable. A longer-term view of home price trends should sharply magnify this fear.
Even those economists worried about renewed price dips would be unlikely to believe that the vicious contractions of 2007 and 2008 (where prices fell about 30% nationally in just two years) could return. But they underestimate how distorted the market had become and how little it has since normalized.
By all accounts, the home price boom that began in January 1998, when the previous 1989 peak was finally surpassed, and topped out in June 2006 was extraordinary. The 173% gain in the Case-Shiller 10-City Index (the only monthly data metric that predates the year 2000) in those nine years averaged an eye-popping 19.2% per year. As we know now, those gains had very little to do with market fundamentals, and everything to do with distortionary government policies that set off a national mania for real-estate wealth and a torrent of temporarily easy credit."
842615551,u.s.-trade-deficit-grew-sharply-in-april-----unexpected-deterioration-raises-prospect-of-drop-in-gdp-for-2nd-quarter,wsj_398463626,1995-06-22,"WASHINGTON -- The U.S. trade deficit unexpectedly deteriorated in April, swelling to $11.37 billion from $9.79 billion in March, the Commerce Department said.
The poor showing casts a bigger cloud over the economy and prompted some economists to again lower their forecast for economic growth in the current quarter, which ends next week.
""The chance of negative second-quarter gross domestic product rises as trade worsens,"" said Joseph Liro, chief economist of S.G. Warburg & Co. in New York. Gross domestic product is the value of goods and services produced in the U.S.
The widening trade gap was attributed to an increase in imports of computers, cars and other consumer goods and a decline in exports of telecommunications equipment and industrial supplies.
Although the trade surplus with Japan actually improved slightly -- narrowing to $5.87 billion in April from $6.14 billion the month before -- imports of new Japanese cars to the U.S. grew to $2.4 billion. That was the second-highest figure on record and a point that is certain to put additional pressure on the Clinton administration to keep a tough stance in its battle to force Japan to open its markets to American-made autos and auto parts. Washington has threatened to impose big tariffs on Japanese luxury cars starting June 28 unless an agreement with Japan is hammered out this week in Geneva. Imports of German cars also increased significantly during the month."
830985138,staying-ahead:-more-stockbrokers-now-offer-federally-insured-bank-and-s&l-cds,wapo_139595983,1988-05-16,"H check a stock-brokerage house. More and more brokers now offer federally insured bank and savings and loan certificates of deposit to their customers, at excellent interest rates.
To get one, however, you have to open a brokerage account. Almost inevitably, this will lead to making other types of investments as well. But the strong-minded can get away with buying only a certificate of deposit. You pay no fee; the broker is reimbursed by the bank or S&L where you place your funds.
Recently, with the national average one-year CD rate at 7.17 percent, you could have gotten as much as 7.55 percent at Prudential Bache, Charles Schwab and Shearson, Lehman, Hutton, and 7.4 at PaineWebber and Merrill Lynch. (These rates change weekly, and there is usually a range of rates, depending on which institutionsâ€™ CDs are offered.)
The minimum investment: Generally $1,000; though $2,000 at Shearson and $5,000 at Schwab. Maturities range from
The highest-yielding one-year CD last week, according to the publication â€œ100 Highest Yields,â€ù was offered by Charter Savings Bank in Huntington Beach, Calif., at 8.06	percent. So while many of the CDs bought through brokerage houses pay above-average interest rates (indicating above-average risk), theyâ€™re generally not from the very sickest institutions. Brokers do their best to deal with banks and S&Ls that are likely to survive (although if one fails, your money is fully insured)."
842614103,"jobless-total-greatly-exceeds-prior-estimates-----survey-change-shows-level-of-unemployed-people-is-about-600,000-higher",wsj_398379080,1993-11-17,"WASHINGTON -- There are roughly 600,000 more Americans out of work and looking for jobs than previously believed, the Labor Department said.
Major changes in the way the Bureau of Labor Statistics tallies the number of jobless workers have given department officials a better handle of how many people are unemployed, and there appears to be several hundred thousand more of them.
The result is that the high-profile unemployment rate will very likely bump up by half a percentage point when the changes -- which involve asking better-crafted questions and using a computer instead of a pad of paper to record survey answers -- take effect in January. The first employment report under the new system will be issued Feb. 4.
If a higher unemployment rate is reported as a result of the agency's changes, it wouldn't mean the economy has suddenly gotten worse. It would indicate, however, that the department has been consistently underestimating the number of unemployed people. October's unemployment rate, the latest figure available, rose to 6.8% of the work force, putting the jobless total at about 8.8 million people.
Such reworking of statistics, though, often confounds policy makers who find they have been making decisions based on one set of assumptions, only to find that a different picture is more accurate."
830983508,va.-unemployment-hits-7.8-pet.,wapo_147572977,1982-03-03,"RICHMOND, March 2â€”Fierce winter weather and the full impact of the national recession delivered a one-two punch to Virginia in January, sending the stateâ€™s unemployment rate to a post-World War II high of 7.8 percent.
But for those who are out of work, there was an encouraging word; Gov. Charles Robb announced today that the state will reopen 18 branch offices and restore placement services at 12 other locations.
The jobless rate was the highest since it hit 7' j percent in March 1975, and 1.7 percent higher than January 1980. Things were worse in some of the stateâ€™s metropolitan areas, where layoffs were concent rated.
8.4	percent in January. Roanokeâ€™s rate was 7.1 percent in December, and rose to 7.7 percent in January.
Northern Virginia continued to have the lowest unemployment rate of the stateâ€™s metropolitan areas: 4 1 j percent. But even in that populous area, home for many federal employes who work in D.C., the rate was up from 3.9 percent in December."
